larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,23,limpets,delta_c,-0.02463926395761762
high,23,balanus_glandula,delta_p,0.014584845414289171
high,23,chthamalus_dalli,delta_p,-9.805855527533769e-5
high,23,limpets,delta_p,-0.004634632345290379
high,23,balanus_glandula,r_bar,0.0411380128556047
high,23,chthamalus_dalli,r_bar,0.012850840891343251
high,23,limpets,r_bar,-0.006063579283338338
high,23,balanus_glandula,delta_cp,0.00960488197517062
high,23,chthamalus_dalli,delta_cp,0.004643969305166751
high,23,limpets,delta_cp,0.02785635092291361
high,24,balanus_glandula,delta_0,0.014798972202884508
high,24,chthamalus_dalli,delta_0,-1.1718936377014266e-4
high,24,limpets,delta_0,-0.004614013594155808
high,24,balanus_glandula,delta_c,0.0015504672153094923
high,24,chthamalus_dalli,delta_c,0.008467866044146843
high,24,limpets,delta_c,-0.012241909184066091
high,24,balanus_glandula,delta_p,0.014005540090167523
high,24,chthamalus_dalli,delta_p,-1.7971022868146225e-4
high,24,limpets,delta_p,-0.004661173625219561
high,24,balanus_glandula,r_bar,0.033493980041187976
high,24,chthamalus_dalli,r_bar,0.2408098138915833
high,24,limpets,r_bar,-0.0040156997458817845
high,24,balanus_glandula,delta_cp,0.0031390005328264525
high,24,chthamalus_dalli,delta_cp,0.23263884743988805
high,24,limpets,delta_cp,0.017501396657559676
high,25,balanus_glandula,delta_0,0.015922037816254564
high,25,chthamalus_dalli,delta_0,-1.1814751426242331e-4
high,25,limpets,delta_0,-0.004458555516548723
high,25,balanus_glandula,delta_c,0.03331363903919815
high,25,chthamalus_dalli,delta_c,0.05409583600823731
high,25,limpets,delta_c,-0.012193678928509533
high,25,balanus_glandula,delta_p,0.012383539800090437
high,25,chthamalus_dalli,delta_p,-9.991850182677897e-5
high,25,limpets,delta_p,-0.004469721856445008
high,25,balanus_glandula,r_bar,0.06267374043861218
high,25,chthamalus_dalli,r_bar,0.14693790377865246
high,25,limpets,r_bar,-0.013458003004579777
high,25,balanus_glandula,delta_cp,0.001054523783069028
high,25,chthamalus_dalli,delta_cp,0.09306013378650435
high,25,limpets,delta_cp,0.007663953296923487
high,26,balanus_glandula,delta_0,0.017005837716826844
high,26,chthamalus_dalli,delta_0,-1.1927746234952075e-4
high,26,limpets,delta_0,-0.004423229148263319
high,26,balanus_glandula,delta_c,0.10562998141821112
high,26,chthamalus_dalli,delta_c,0.024202201779815358
high,26,limpets,delta_c,-0.004280628881485837
high,26,balanus_glandula,delta_p,0.017649370720663304
high,26,chthamalus_dalli,delta_p,-0.003982611907116129
high,26,limpets,delta_p,-0.004507765459668578
high,26,balanus_glandula,r_bar,0.06089767970143045
high,26,chthamalus_dalli,r_bar,-0.004303715431911215
high,26,limpets,r_bar,-0.0041436245157890905
high,26,balanus_glandula,delta_cp,-0.07938751015427081
high,26,chthamalus_dalli,delta_cp,-0.024404027842260922
high,26,limpets,delta_cp,0.009067998973628644
high,27,balanus_glandula,delta_0,0.01451227095385832
high,27,chthamalus_dalli,delta_0,-1.1752726818958781e-4
high,27,limpets,delta_0,-0.0045782778525924606
high,27,balanus_glandula,delta_c,0.0021650307121625634
high,27,chthamalus_dalli,delta_c,0.008513553202281976
high,27,limpets,delta_c,-0.004227682336508609
high,27,balanus_glandula,delta_p,0.01610079365225925
high,27,chthamalus_dalli,delta_p,-1.5915526351273357e-4
high,27,limpets,delta_p,-0.004749718674765369
high,27,balanus_glandula,r_bar,0.03503032839381959
high,27,chthamalus_dalli,r_bar,0.2291678263076855
high,27,limpets,r_bar,0.010429018023024428
high,27,balanus_glandula,delta_cp,0.002252233075539456
high,27,chthamalus_dalli,delta_cp,0.22093095563710585
high,27,limpets,delta_cp,0.023984696886890866
high,28,balanus_glandula,delta_0,0.014981335436176968
high,28,chthamalus_dalli,delta_0,-1.1864395871441502e-4
high,28,limpets,delta_0,-0.004600773712995387
high,28,balanus_glandula,delta_c,0.014424796133315487
high,28,chthamalus_dalli,delta_c,0.008271111740218329
high,28,limpets,delta_c,-0.0021450244199898716
high,28,balanus_glandula,delta_p,0.01454653431893338
high,28,chthamalus_dalli,delta_p,-1.0036292671855573e-4
high,28,limpets,delta_p,-0.0045842731512548696
high,28,balanus_glandula,r_bar,0.024366311156555076
high,28,chthamalus_dalli,r_bar,0.22046876499496282
high,28,limpets,r_bar,-0.00380904567691287
high,28,balanus_glandula,delta_cp,-0.01958635473187076
high,28,chthamalus_dalli,delta_cp,0.21241666014017746
high,28,limpets,delta_cp,0.0075210256073272586
high,29,balanus_glandula,delta_0,0.015702032188990134
