larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,17,chthamalus_dalli,delta_cp,0.1261500496247262
high,17,limpets,delta_cp,0.012514750989030099
high,18,balanus_glandula,delta_0,0.015405760647839273
high,18,chthamalus_dalli,delta_0,-1.1806461598751206e-4
high,18,limpets,delta_0,-0.004510052519098973
high,18,balanus_glandula,delta_c,0.0026121480232152994
high,18,chthamalus_dalli,delta_c,0.01499323335762126
high,18,limpets,delta_c,-0.08823270633019464
high,18,balanus_glandula,delta_p,0.016917215729552404
high,18,chthamalus_dalli,delta_p,-9.75497594257746e-5
high,18,limpets,delta_p,-0.005353787201005766
high,18,balanus_glandula,r_bar,0.030446257555882372
high,18,chthamalus_dalli,r_bar,0.1679093896599313
high,18,limpets,r_bar,-0.005352292824963856
high,18,balanus_glandula,delta_cp,-0.004488866844724604
high,18,chthamalus_dalli,delta_cp,0.15313177067772332
high,18,limpets,delta_cp,0.09274425322533553
high,19,balanus_glandula,delta_0,0.01467911653931575
high,19,chthamalus_dalli,delta_0,-1.1618576626892807e-4
high,19,limpets,delta_0,-0.00465763763527316
high,19,balanus_glandula,delta_c,0.014401928978892586
high,19,chthamalus_dalli,delta_c,0.009335306177177483
high,19,limpets,delta_c,-0.003394902310370762
high,19,balanus_glandula,delta_p,0.013881123111864069
high,19,chthamalus_dalli,delta_p,-8.332919662833449e-4
high,19,limpets,delta_p,-0.004739628413171326
high,19,balanus_glandula,r_bar,0.026837446801493137
high,19,chthamalus_dalli,r_bar,-0.0038691955933849442
high,19,limpets,r_bar,-0.017099035185930256
high,19,balanus_glandula,delta_cp,-0.01612472182857927
high,19,chthamalus_dalli,delta_cp,-0.012255024038010154
high,19,limpets,delta_cp,-0.004306866827115008
high,20,balanus_glandula,delta_0,0.015980727913640136
high,20,chthamalus_dalli,delta_0,-1.1891157877974567e-4
high,20,limpets,delta_0,-0.00437901332426438
high,20,balanus_glandula,delta_c,0.03706301278749913
high,20,chthamalus_dalli,delta_c,0.011440900831907852
high,20,limpets,delta_c,-0.03343629417900229
high,20,balanus_glandula,delta_p,0.013323252937054275
high,20,chthamalus_dalli,delta_p,-9.661659443449544e-5
high,20,limpets,delta_p,-0.00441383250730909
high,20,balanus_glandula,r_bar,0.024922781116688553
high,20,chthamalus_dalli,r_bar,0.21351379346171662
high,20,limpets,r_bar,-0.005565156931484072
high,20,balanus_glandula,delta_cp,-0.041444212521504986
high,20,chthamalus_dalli,delta_cp,0.202288420803023
high,20,limpets,delta_cp,0.03666398307909169
high,21,balanus_glandula,delta_0,0.015603466878813865
high,21,chthamalus_dalli,delta_0,-1.1820406917173454e-4
high,21,limpets,delta_0,-0.004600523543580648
high,21,balanus_glandula,delta_c,0.04164651545872622
high,21,chthamalus_dalli,delta_c,0.00746185383818565
high,21,limpets,delta_c,-0.013719554762921193
high,21,balanus_glandula,delta_p,0.01528535023023525
high,21,chthamalus_dalli,delta_p,-6.389649191235192e-4
high,21,limpets,delta_p,-0.004465672189074454
high,21,balanus_glandula,r_bar,481834.46571940574
high,21,chthamalus_dalli,r_bar,-0.005079752319595343
high,21,limpets,r_bar,-0.09689060676334271
high,21,balanus_glandula,delta_cp,481834.39318407315
high,21,chthamalus_dalli,delta_cp,-0.01178443716948574
high,21,limpets,delta_cp,-0.07410485626776642
high,22,balanus_glandula,delta_0,0.015421019838231964
high,22,chthamalus_dalli,delta_0,-1.1814039104707241e-4
high,22,limpets,delta_0,-0.004541518237358599
high,22,balanus_glandula,delta_c,0.04322994465684715
high,22,chthamalus_dalli,delta_c,0.06865937314439496
high,22,limpets,delta_c,-0.013067812015899238
high,22,balanus_glandula,delta_p,0.015463787072388158
high,22,chthamalus_dalli,delta_p,-9.802863650598681e-5
high,22,limpets,delta_p,-0.004546093261515116
high,22,balanus_glandula,r_bar,0.02492534145629932
high,22,chthamalus_dalli,r_bar,0.06590515392235385
high,22,limpets,r_bar,-0.015051616240005727
high,22,balanus_glandula,delta_cp,-0.04918941011116795
high,22,chthamalus_dalli,delta_cp,-0.0025380501944880507
high,22,limpets,delta_cp,0.0071038072747672265
high,23,balanus_glandula,delta_0,0.014359710520223778
high,23,chthamalus_dalli,delta_0,-1.1668616615156946e-4
high,23,limpets,delta_0,-0.004676479343456941
high,23,balanus_glandula,delta_c,8.887911903907586e-4
high,23,chthamalus_dalli,delta_c,0.009154660912766843
high,23,limpets,delta_c,-0.004556228792227834
high,23,balanus_glandula,delta_p,0.013965264887945139
high,23,chthamalus_dalli,delta_p,-9.193263656470663e-5
high,23,limpets,delta_p,-0.004673826213778098
high,23,balanus_glandula,r_bar,0.02573603914538669
high,23,chthamalus_dalli,r_bar,0.0790934104008656
high,23,limpets,r_bar,-0.015260097668407524
high,23,balanus_glandula,delta_cp,-0.003477727453172985
high,23,chthamalus_dalli,delta_cp,0.07014736829081503
high,23,limpets,delta_cp,-0.0013535633189446505
high,24,balanus_glandula,delta_0,0.015732304681576492
high,24,chthamalus_dalli,delta_0,-1.1808414132163936e-4
high,24,limpets,delta_0,-0.00461845628882529
high,24,balanus_glandula,delta_c,0.021063547615915112
high,24,chthamalus_dalli,delta_c,0.007545324585510826
high,24,limpets,delta_c,-0.003323842638315755
high,24,balanus_glandula,delta_p,0.016685841734052742
high,24,chthamalus_dalli,delta_p,-9.432295522537881e-5
high,24,limpets,delta_p,-0.004640829814142378
high,24,balanus_glandula,r_bar,0.022757614478413846
high,24,chthamalus_dalli,r_bar,0.09197055821363698
high,24,limpets,r_bar,0.0050058013206926155
high,24,balanus_glandula,delta_cp,-0.0307240795531305
high,24,chthamalus_dalli,delta_cp,0.08463764072467317
high,24,limpets,delta_cp,0.017588930061976038
high,25,balanus_glandula,delta_0,0.015848147288408443
high,25,chthamalus_dalli,delta_0,-1.1791972296004705e-4
high,25,limpets,delta_0,-0.0045464505225325524
high,25,balanus_glandula,delta_c,0.04446390996350735
high,25,chthamalus_dalli,delta_c,0.0255212836852845
high,25,limpets,delta_c,-0.02156860019615059
high,25,balanus_glandula,delta_p,0.014900837447641369
high,25,chthamalus_dalli,delta_p,-9.87612043512609e-5
high,25,limpets,delta_p,-0.004559949773778604
high,25,balanus_glandula,r_bar,0.03143348581613825
high,25,chthamalus_dalli,r_bar,-0.00339068460674552
high,25,limpets,r_bar,-0.0027192126391004656
high,25,balanus_glandula,delta_cp,-0.04377940888341891
high,25,chthamalus_dalli,delta_cp,-0.028695287364718713
high,25,limpets,delta_cp,0.02795578785336128
high,26,balanus_glandula,delta_0,0.01526446011669036
high,26,chthamalus_dalli,delta_0,-1.184841364513245e-4
high,26,limpets,delta_0,-0.004623558756114532
high,26,balanus_glandula,delta_c,0.0026374817807388595
high,26,chthamalus_dalli,delta_c,0.0081286633705131
high,26,limpets,delta_c,-0.011842948634182893
high,26,balanus_glandula,delta_p,0.01263757527114373
high,26,chthamalus_dalli,delta_p,-9.843015744726014e-5
high,26,limpets,delta_p,-0.004719983658796889
high,26,balanus_glandula,r_bar,0.056779574097274965
high,26,chthamalus_dalli,r_bar,0.08965781574901266
high,26,limpets,r_bar,-0.04411859576560051
high,26,balanus_glandula,delta_cp,0.026240056928702016
high,26,chthamalus_dalli,delta_cp,0.08174606667239814
high,26,limpets,delta_cp,-0.022932104716506196
high,27,balanus_glandula,delta_0,0.016132772377434934
high,27,chthamalus_dalli,delta_0,-1.18487013356261e-4
high,27,limpets,delta_0,-0.004615156277336552
high,27,balanus_glandula,delta_c,0.03727232348749965
high,27,chthamalus_dalli,delta_c,0.008345056798176653
high,27,limpets,delta_c,-1.0235107537526182
high,27,balanus_glandula,delta_p,0.01468474459436675
high,27,chthamalus_dalli,delta_p,-0.0016159532494025575
high,27,limpets,delta_p,-0.004966641196674337
high,27,balanus_glandula,r_bar,0.05932984462296664
high,27,chthamalus_dalli,r_bar,-0.004490548505427405
high,27,limpets,r_bar,-0.00847561856957535
high,27,balanus_glandula,delta_cp,-0.008759995836334689
high,27,chthamalus_dalli,delta_cp,-0.01110116504084524
high,27,limpets,delta_cp,1.0246169326570538
high,28,balanus_glandula,delta_0,0.016023400747749772
high,28,chthamalus_dalli,delta_0,-1.1827638379280359e-4
high,28,limpets,delta_0,-0.004678502641468518
high,28,balanus_glandula,delta_c,0.029533120574551264
high,28,chthamalus_dalli,delta_c,0.008167486175585603
high,28,limpets,delta_c,0.0879495893175315
high,28,balanus_glandula,delta_p,0.015968750789021935
high,28,chthamalus_dalli,delta_p,-0.001795540955806585
high,28,limpets,delta_p,-0.0049401115602157875
high,28,balanus_glandula,r_bar,0.016158931147274957
high,28,chthamalus_dalli,r_bar,0.013018345857737312
high,28,limpets,r_bar,-0.018009596964699504
high,28,balanus_glandula,delta_cp,-0.04536634096404801
high,28,chthamalus_dalli,delta_cp,0.006764677021751098
high,28,limpets,delta_cp,-0.0963405720805467
high,29,balanus_glandula,delta_0,0.016357955640226463
high,29,chthamalus_dalli,delta_0,-1.1759260464894172e-4
high,29,limpets,delta_0,-0.004705450666681377
high,29,balanus_glandula,delta_c,0.06560410682236206
high,29,chthamalus_dalli,delta_c,0.02639251189787517
high,29,limpets,delta_c,-0.016614507693055613
high,29,balanus_glandula,delta_p,0.016134556411913747
high,29,chthamalus_dalli,delta_p,-9.599893712941565e-5
high,29,limpets,delta_p,-0.004708798055673591
high,29,balanus_glandula,r_bar,0.05666599963169405
high,29,chthamalus_dalli,r_bar,-0.0024202217407043314
high,29,limpets,r_bar,-0.013816716424176478
high,29,balanus_glandula,delta_cp,-0.04143061924280822
high,29,chthamalus_dalli,delta_cp,-0.028599142096801144
high,29,limpets,delta_cp,0.012212039991234103
high,30,balanus_glandula,delta_0,0.016575619113907925
high,30,chthamalus_dalli,delta_0,-1.2017060649738287e-4
high,30,limpets,delta_0,-0.00427009514194765
high,30,balanus_glandula,delta_c,0.1748389337315397
high,30,chthamalus_dalli,delta_c,0.0084692213050519
high,30,limpets,delta_c,-0.004626985758411806
high,30,balanus_glandula,delta_p,0.01598104632084052
high,30,chthamalus_dalli,delta_p,-9.895424122119412e-5
high,30,limpets,delta_p,-0.0042824405915244945
high,30,balanus_glandula,r_bar,0.042485588696449694
high,30,chthamalus_dalli,r_bar,0.03438867938504098
high,30,limpets,r_bar,-0.012854291248830862
high,30,balanus_glandula,delta_cp,-0.16491001046983844
high,30,chthamalus_dalli,delta_cp,0.026138582927707654
high,30,limpets,delta_cp,3.2523024305308734e-4
high,31,balanus_glandula,delta_0,0.015336240668350598
high,31,chthamalus_dalli,delta_0,-1.1811029741326529e-4
high,31,limpets,delta_0,-0.004472097271219777
high,31,balanus_glandula,delta_c,0.009749234156046782
high,31,chthamalus_dalli,delta_c,0.008747094435981762
high,31,limpets,delta_c,-0.005004509411439706
high,31,balanus_glandula,delta_p,0.01489241043403422
high,31,chthamalus_dalli,delta_p,-9.721963301756453e-5
high,31,limpets,delta_p,-0.004878193387526042
high,31,balanus_glandula,r_bar,0.04350931427400084
high,31,chthamalus_dalli,r_bar,0.013532111338825592
high,31,limpets,r_bar,-0.004028084293150602
high,31,balanus_glandula,delta_cp,0.003531429015569243
high,31,chthamalus_dalli,delta_cp,0.00500034683327466
high,31,limpets,delta_cp,0.010326715777034923
high,32,balanus_glandula,delta_0,0.01531450670643153
high,32,chthamalus_dalli,delta_0,-1.1825538364473864e-4
high,32,limpets,delta_0,-0.004691842107803268
high,32,balanus_glandula,delta_c,0.011395091000055979
high,32,chthamalus_dalli,delta_c,0.008566587774311074
high,32,limpets,delta_c,-0.011718875861346123
high,32,balanus_glandula,delta_p,0.01532521578890167
high,32,chthamalus_dalli,delta_p,-9.783110806893536e-5
high,32,limpets,delta_p,-0.0048228267420336035
high,32,balanus_glandula,r_bar,0.034803847246801745
high,32,chthamalus_dalli,r_bar,-0.004044453643507362
high,32,limpets,r_bar,-0.0317366766955991
high,32,balanus_glandula,delta_cp,-0.007230966248587434
high,32,chthamalus_dalli,delta_cp,-0.012394954926104762
high,32,limpets,delta_cp,-0.010503131984416103
high,33,balanus_glandula,delta_0,0.015789819919082237
high,33,chthamalus_dalli,delta_0,-1.2006886085624835e-4
high,33,limpets,delta_0,-0.004398445855959832
high,33,balanus_glandula,delta_c,0.023455273211001826
high,33,chthamalus_dalli,delta_c,0.11086609857184637
high,33,limpets,delta_c,-0.006441047580765691
high,33,balanus_glandula,delta_p,0.017029506006232764
high,33,chthamalus_dalli,delta_p,-9.908770236166653e-5
high,33,limpets,delta_p,-0.004545668064028674
high,33,balanus_glandula,r_bar,0.03099903572795215
high,33,chthamalus_dalli,r_bar,-0.00485107567280596
high,33,limpets,r_bar,-0.013432747139291767
high,33,balanus_glandula,delta_cp,-0.025275563408364676
high,33,chthamalus_dalli,delta_cp,-0.11549801768143442
high,33,limpets,delta_cp,0.001952414361462429
high,34,balanus_glandula,delta_0,0.016173807005793517
high,34,chthamalus_dalli,delta_0,-1.1917438223685295e-4
high,34,limpets,delta_0,-0.0044744528933287064
high,34,balanus_glandula,delta_c,0.07612141116572291
high,34,chthamalus_dalli,delta_c,0.00814466056292118
high,34,limpets,delta_c,-0.018717105827511737
high,34,balanus_glandula,delta_p,0.011095690997549701
high,34,chthamalus_dalli,delta_p,-9.916040587165664e-5
high,34,limpets,delta_p,-0.004491316032187331
high,34,balanus_glandula,r_bar,0.028541756349443448
high,34,chthamalus_dalli,r_bar,0.2313141969903132
high,34,limpets,r_bar,-0.004895260804778534
high,34,balanus_glandula,delta_cp,-0.07484915281962268
high,34,chthamalus_dalli,delta_cp,0.22338787121550052
high,34,limpets,delta_cp,0.02278761394824924
high,35,balanus_glandula,delta_0,0.01471111196147823
high,35,chthamalus_dalli,delta_0,-1.1832219594620774e-4
high,35,limpets,delta_0,-0.004473469931581042
high,35,balanus_glandula,delta_c,0.0289078488769694
high,35,chthamalus_dalli,delta_c,0.00882740451150954
high,35,limpets,delta_c,6.492945660312444e-4
high,35,balanus_glandula,delta_p,0.01469968878175476
high,35,chthamalus_dalli,delta_p,-9.769618509647415e-5
high,35,limpets,delta_p,-0.004522863998536408
high,35,balanus_glandula,r_bar,0.015979347501662966
high,35,chthamalus_dalli,r_bar,0.1336176358549861
high,35,limpets,r_bar,-0.017298033069576113
high,35,balanus_glandula,delta_cp,-0.042339302118539424
high,35,chthamalus_dalli,delta_cp,0.12500624972451924
