larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
balanus_high,2,balanus_glandula,r_bar,0.05649651495393826
balanus_high,2,chthamalus_dalli,r_bar,-0.004737838742718159
balanus_high,2,limpets,r_bar,-0.08673757364075829
balanus_high,2,balanus_glandula,delta_cp,-1.6152364492946396
balanus_high,2,chthamalus_dalli,delta_cp,-0.029890106391397886
balanus_high,2,limpets,delta_cp,-0.060009618867141845
balanus_high,3,balanus_glandula,delta_0,0.018291164557399875
balanus_high,3,chthamalus_dalli,delta_0,-1.1997588179035734e-4
balanus_high,3,limpets,delta_0,-0.0046328212912289946
balanus_high,3,balanus_glandula,delta_c,0.7088356615476652
balanus_high,3,chthamalus_dalli,delta_c,0.05265787746348427
balanus_high,3,limpets,delta_c,-0.018929456123438992
balanus_high,3,balanus_glandula,delta_p,0.016007824419116745
balanus_high,3,chthamalus_dalli,delta_p,-1.1675556452128699e-4
balanus_high,3,limpets,delta_p,-0.004709324558949235
balanus_high,3,balanus_glandula,r_bar,0.031118191488505254
balanus_high,3,chthamalus_dalli,r_bar,0.45223807235207003
balanus_high,3,limpets,r_bar,-0.015107320347498066
balanus_high,3,balanus_glandula,delta_cp,-0.7120164590356766
balanus_high,3,chthamalus_dalli,delta_cp,0.3998169263348974
balanus_high,3,limpets,delta_cp,0.013164281626119156
balanus_high,4,balanus_glandula,delta_0,0.016667749399527976
balanus_high,4,chthamalus_dalli,delta_0,-1.2001219142665498e-4
balanus_high,4,limpets,delta_0,-0.004270747566253896
balanus_high,4,balanus_glandula,delta_c,0.9504885398119349
balanus_high,4,chthamalus_dalli,delta_c,0.08278569055257345
balanus_high,4,limpets,delta_c,-0.017905922307648536
balanus_high,4,balanus_glandula,delta_p,0.016373816567362587
balanus_high,4,chthamalus_dalli,delta_p,-1.1315797233957259e-4
balanus_high,4,limpets,delta_p,-0.004347672044065831
balanus_high,4,balanus_glandula,r_bar,0.021013693382660348
balanus_high,4,chthamalus_dalli,r_bar,0.17494350463629416
balanus_high,4,limpets,r_bar,-0.017576987614246864
balanus_high,4,balanus_glandula,delta_cp,-0.9625164123961651
balanus_high,4,chthamalus_dalli,delta_cp,0.09239098424748693
balanus_high,4,limpets,delta_cp,0.0089473543037214
balanus_high,5,balanus_glandula,delta_0,0.018111446058304725
balanus_high,5,chthamalus_dalli,delta_0,-1.2218319407186762e-4
balanus_high,5,limpets,delta_0,-0.004255460896177232
balanus_high,5,balanus_glandula,delta_c,0.5829144366551631
balanus_high,5,chthamalus_dalli,delta_c,0.05272980514138714
balanus_high,5,limpets,delta_c,-0.019251472182191476
balanus_high,5,balanus_glandula,delta_p,0.016280984872171445
balanus_high,5,chthamalus_dalli,delta_p,-1.211817147984684e-4
